geoid,name,estimate_coresident_grandparents_total,estimate_responsible_total,estimate_less_than_six_months,estimate_six_to_eleven_months,estimate_one_or_two_years,estimate_three_or_four_years,estimate_five_plus_years,estimate_not_responsible,moe_coresident_grandparents_total,moe_responsible_total,moe_less_than_six_months,moe_six_to_eleven_months,moe_one_or_two_years,moe_three_or_four_years,moe_five_plus_years,moe_not_responsible,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status,pct_responsible,moe_ratio,moe_exceeds_estimate,high_moe_flag,severe_moe_flag,cv_responsible_percent,responsible_ci90_lower,responsible_ci90_upper,pct_responsible_moe,percent_responsible_grandparents_less_than_six_months,percent_responsible_grandparents_less_than_six_months_moe,percent_responsible_grandparents_six_to_eleven_months,percent_responsible_grandparents_six_to_eleven_months_moe,percent_responsible_grandparents_one_or_two_years,percent_responsible_grandparents_one_or_two_years_moe,percent_responsible_grandparents_three_or_four_years,percent_responsible_grandparents_three_or_four_years_moe,percent_responsible_grandparents_five_plus_years,percent_responsible_grandparents_five_plus_years_moe,pct_responsible_ci90_lower,pct_responsible_ci90_upper,pct_responsible_cv_percent,pct_responsible_exclusion,percent_responsible_grandparents_less_than_six_months_ci90_lower,percent_responsible_grandparents_less_than_six_months_ci90_upper,percent_responsible_grandparents_less_than_six_months_cv_percent,percent_responsible_grandparents_less_than_six_months_exclusion,percent_responsible_grandparents_six_to_eleven_months_ci90_lower,percent_responsible_grandparents_six_to_eleven_months_ci90_upper,percent_responsible_grandparents_six_to_eleven_months_cv_percent,percent_responsible_grandparents_six_to_eleven_months_exclusion,percent_responsible_grandparents_one_or_two_years_ci90_lower,percent_responsible_grandparents_one_or_two_years_ci90_upper,percent_responsible_grandparents_one_or_two_years_cv_percent,percent_responsible_grandparents_one_or_two_years_exclusion,percent_responsible_grandparents_three_or_four_years_ci90_lower,percent_responsible_grandparents_three_or_four_years_ci90_upper,percent_responsible_grandparents_three_or_four_years_cv_percent,percent_responsible_grandparents_three_or_four_years_exclusion,percent_responsible_grandparents_five_plus_years_ci90_lower,percent_responsible_grandparents_five_plus_years_ci90_upper,percent_responsible_grandparents_five_plus_years_cv_percent,percent_responsible_grandparents_five_plus_years_exclusion,acs_year,acs_period,acs_product,state_fips,map_pct_responsible,five_core_county,national_rank_caregiver_count,national_percentile_caregiver_count,national_decile_caregiver_count,eligible_n_caregiver_count,exclusion_reason_caregiver_count,national_rank_caregiving_percent,national_percentile_caregiving_percent,national_decile_caregiving_percent,eligible_n_caregiving_percent,exclusion_reason_caregiving_percent,national_rank_less_than_six_months,national_percentile_less_than_six_months,national_decile_less_than_six_months,eligible_n_less_than_six_months,exclusion_reason_less_than_six_months,national_rank_six_to_eleven_months,national_percentile_six_to_eleven_months,national_decile_six_to_eleven_months,eligible_n_six_to_eleven_months,exclusion_reason_six_to_eleven_months,national_rank_one_or_two_years,national_percentile_one_or_two_years,national_decile_one_or_two_years,eligible_n_one_or_two_years,exclusion_reason_one_or_two_years,national_rank_three_or_four_years,national_percentile_three_or_four_years,national_decile_three_or_four_years,eligible_n_three_or_four_years,exclusion_reason_three_or_four_years,national_rank_five_plus_years,national_percentile_five_plus_years,national_decile_five_plus_years,eligible_n_five_plus_years,exclusion_reason_five_plus_years
13247,"Rockdale County, Georgia",2928,926,51,24,106,11,734,2002,581,335,54,44,62,20,311,436,926,0,Pass,2928,0,Pass,31.62568306010929,0.3617710583153348,FALSE,TRUE,FALSE,21.994118649075894,591,1261,9.566664356485195,5.50755939524838,5.4805860741149095,2.591792656587473,4.658189661920401,11.447084233261338,5.26113187986083,1.187904967602592,2.1166409338392573,79.26565874730022,17.483108023246576,22.059018703624094,41.19234741659449,18.39049276209336,Retained,0.02697332113347084,10.988145469363289,60.49793579190982,Percentage MOE exceeds 50% of estimate,0,7.2499823185078744,109.26716001402885,Percentage MOE exceeds 50% of estimate,6.185952353400507,16.70821611312217,27.9419719884329,Retained,0,3.3045459014418492,108.32737900143084,Percentage MOE exceeds 50% of estimate,61.78255072405365,96.7487667705468,13.409306291983913,Retained,2024,2020-2024,ACS five-year,13,31.62568306010929,FALSE,504,83.96946564885496,9,3144,Retained,1187,22.501632919660352,3,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,406,3.4523809523809526,1,420,Retained,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,39,97.12041884816755,10,1337,Retained
13045,"Carroll County, Georgia",3475,1097,230,243,152,71,401,2378,506,294,192,219,106,61,160,450,1097,0,Pass,3475,0,Pass,31.56834532374101,0.268003646308113,FALSE,FALSE,FALSE,16.293464775028276,803,1391,7.102754394988672,20.96627164995442,16.575771129810207,22.151321786690975,19.060408470872403,13.855970829535098,8.92067116357986,6.472196900638104,5.283157395139525,36.5542388331814,10.80528927892945,24.465590928752338,38.67109971872968,13.67879125605366,Retained,4.390500520144215,37.54204277976463,48.06459379532026,Percentage MOE exceeds 50% of estimate,3.0909133158185718,41.211730257563374,52.31247895941867,Percentage MOE exceeds 50% of estimate,4.935299665955238,22.776641993114957,39.14112584284833,Percentage MOE exceeds 50% of estimate,1.1890395054985792,11.755354295777629,49.62660564488685,Percentage MOE exceeds 50% of estimate,25.74894955425195,47.35952811211085,17.97096492116022,Retained,2024,2020-2024,ACS five-year,13,31.56834532374101,FALSE,419,86.68893129770993,9,3144,Retained,1193,22.109732201175703,3,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,1201,10.209424083769633,2,1337,Retained
13217,"Newton County, Georgia",3043,923,109,81,20,132,581,2120,535,326,78,68,32,92,302,459,923,0,Pass,3043,0,Pass,30.331909300032862,0.3531960996749729,FALSE,TRUE,FALSE,21.472798180199007,597,1249,9.291528458929257,11.80931744312026,7.349634028720063,8.775731310942579,6.6835311101372215,2.1668472372697725,3.381429170998996,14.301191765980498,8.5928538303167,62.94691224268689,24.005624779039753,21.040380841103605,39.62343775896212,18.623450801043226,Retained,4.459683414400198,19.158951471840325,37.83673562280818,Percentage MOE exceeds 50% of estimate,2.0922002008053573,15.4592624210798,46.30153608550201,Percentage MOE exceeds 50% of estimate,0,5.5482764082687686,94.87346088711135,Percentage MOE exceeds 50% of estimate,5.708337935663797,22.894045596297197,36.529012946929655,Percentage MOE exceeds 50% of estimate,38.94128746364714,86.95253702172664,23.185225563503693,Retained,2024,2020-2024,ACS five-year,13,30.331909300032862,FALSE,507,83.88994910941476,9,3144,Retained,1229,19.7583278902678,2,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,262,80.44128646222887,9,1337,Retained
13223,"Paulding County, Georgia",5227,1575,232,41,514,224,564,3652,799,513,165,54,334,162,234,643,1575,0,Pass,5227,0,Pass,30.13200688731586,0.32571428571428573,FALSE,TRUE,FALSE,19.802022525126205,1062,2088,8.666479101569289,14.73015873015873,9.312972678680072,2.6031746031746033,3.322075048461258,32.63492063492063,18.34992037689679,14.222222222222221,9.18351594321941,35.80952380952381,9.202902535453216,21.465527785746573,38.79848598888515,17.485875395301186,Retained,5.417186051478657,24.043131408838804,38.43736832121829,Percentage MOE exceeds 50% of estimate,0,5.925249651635861,77.58519998514976,Percentage MOE exceeds 50% of estimate,14.285000258023842,50.98484101181742,34.18411701677032,Percentage MOE exceeds 50% of estimate,5.038706279002811,23.405738165441633,39.25674322488912,Percentage MOE exceeds 50% of estimate,26.606621274070594,45.01242634497703,15.624244264200193,Retained,2024,2020-2024,ACS five-year,13,30.13200688731586,FALSE,291,90.7442748091603,10,3144,Retained,1235,19.366427171783148,2,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,1218,8.93792071802543,1,1337,Retained
13151,"Henry County, Georgia",7623,2267,229,102,349,426,1161,5356,889,659,114,72,188,204,572,634,2267,0,Pass,7623,0,Pass,29.7389479207661,0.2906925452139391,FALSE,FALSE,FALSE,17.67285188486352,1608,2926,7.918703745831131,10.101455668284077,4.0822781383406,4.499338332598148,2.894189512388829,15.394794883105426,6.981774313459859,18.79135421261579,7.151028145910875,51.213056903396556,20.371609730618434,21.82024417493497,37.65765166659723,16.188299784477838,Retained,6.019177529943477,14.183733806624677,24.56922017448022,Retained,1.605148820209319,7.393527844986977,39.106689847174295,Percentage MOE exceeds 50% of estimate,8.413020569645568,22.376569196565285,27.57176971154164,Retained,11.640326066704915,25.942382358526665,23.13572703334555,Retained,30.84144717277812,71.584666634015,24.18340177609737,Retained,2024,2020-2024,ACS five-year,13,29.7389479207661,FALSE,192,93.90903307888041,10,3144,Retained,1241,18.9745264532985,2,1531,Retained,60,54.92424242424242,6,132,Retained,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,354,15.833333333333334,2,420,Retained,129,63.70056497175141,7,354,Retained,667,50.149588631264024,6,1337,Retained
13139,"Hall County, Georgia",5659,1680,117,49,391,230,893,3979,849,422,97,40,204,147,352,728,1680,0,Pass,5659,0,Pass,29.687223891146846,0.2511904761904762,FALSE,FALSE,FALSE,15.271296611117066,1258,2102,5.9809775606121685,6.964285714285714,5.502418391340223,2.9166666666666665,2.265430312071079,23.273809523809526,10.642903789160522,13.690476190476192,8.045890147194617,53.154761904761905,16.147048210241373,23.70624633053468,35.66820145175902,12.248286275664583,Retained,1.4618673229454915,12.466704105625936,48.03411276177599,Percentage MOE exceeds 50% of estimate,0.6512363545955875,5.1820969787377456,47.22116007235283,Percentage MOE exceeds 50% of estimate,12.630905734649003,33.916713312970046,27.801319175446697,Retained,5.644586043281574,21.73636633767081,35.72961097731121,Percentage MOE exceeds 50% of estimate,37.00771369452053,69.30181011500328,18.468163383392966,Retained,2024,2020-2024,ACS five-year,13,29.687223891146846,FALSE,265,91.57124681933843,10,3144,Retained,1243,18.843892880470282,2,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,134,68.21428571428571,7,420,Retained,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,577,56.8810770381451,6,1337,Retained
13097,"Douglas County, Georgia",5233,1495,209,87,302,421,476,3738,882,395,133,74,244,282,217,730,1495,0,Pass,5233,0,Pass,28.56869864322568,0.26421404682274247,FALSE,FALSE,FALSE,16.06307348529424,1100,1890,5.812967605087973,13.979933110367892,8.093277953803982,5.8193979933110365,4.70496898729686,20.20066889632107,15.423701151099719,28.160535117056856,17.333447877643927,31.83946488294314,11.828678616710352,22.755731038137707,34.38166624831365,12.370298743142202,Retained,5.88665515656391,22.073211064171872,35.19590248201519,Percentage MOE exceeds 50% of estimate,1.1144290060141762,10.524366980607898,49.15316056829181,Percentage MOE exceeds 50% of estimate,4.77696774522135,35.62437004742079,46.41898016497968,Percentage MOE exceeds 50% of estimate,10.82708723941293,45.49398299470079,37.42112148791277,Percentage MOE exceeds 50% of estimate,20.010786266232788,43.668143499653496,22.58620238737182,Retained,2024,2020-2024,ACS five-year,13,28.56869864322568,FALSE,312,90.09223918575064,10,3144,Retained,1282,16.29653821032005,2,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,1274,4.74943904263276,1,1337,Retained
13067,"Cobb County, Georgia",14569,3775,124,364,726,539,2022,10794,1225,755,86,211,255,175,681,1093,3775,0,Pass,14569,0,Pass,25.91118127531059,0.2,FALSE,FALSE,FALSE,12.159136638235388,3020,4530,4.702012720703623,3.28476821192053,2.18136648022859,9.642384105960264,5.246180889867754,19.2317880794702,5.552937127390961,14.27814569536424,3.6518033536694334,53.56291390728477,14.514565532757443,21.20916855460697,30.61319399601421,11.032382996801633,Retained,1.1034017316919402,5.4661346921491205,40.37352315288375,Percentage MOE exceeds 50% of estimate,4.39620321609251,14.88856499582802,33.077416107791905,Percentage MOE exceeds 50% of estimate,13.678850952079237,24.78472520686116,17.553989518934273,Retained,10.626342341694805,17.929949049033674,15.549209575459562,Retained,39.04834837452733,68.07747944004221,16.474513117686914,Retained,2024,2020-2024,ACS five-year,13,25.91118127531059,TRUE,92,97.08969465648855,10,3144,Retained,1351,11.78967994774657,2,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,237,43.69047619047619,5,420,Retained,252,28.954802259887007,3,354,Retained,556,58.45175766641735,6,1337,Retained
13073,"Columbia County, Georgia",4213,962,93,57,93,99,620,3251,879,348,93,69,95,102,298,787,962,0,Pass,4213,0,Pass,22.834084975077143,0.36174636174636177,FALSE,TRUE,FALSE,21.9926172042927,614,1310,6.7478415536377705,9.667359667359667,9.012652739466718,5.925155925155925,6.844808062075923,9.667359667359667,9.23530313893606,10.291060291060292,9.927880878969058,64.44906444906445,20.396814505698234,16.086243421439374,29.581926528714913,17.966108025217032,Retained,0.6547069278929492,18.680012406826386,56.67838991350586,Percentage MOE exceeds 50% of estimate,0,12.769963987231847,70.23187030059984,Percentage MOE exceeds 50% of estimate,0.4320565284236082,18.902662806295726,58.07858434241802,Percentage MOE exceeds 50% of estimate,0.3631794120912346,20.21894117002935,58.65015689412114,Percentage MOE exceeds 50% of estimate,44.05224994336622,84.84587895476268,19.24059384566648,Retained,2024,2020-2024,ACS five-year,13,22.834084975077143,FALSE,486,84.55788804071247,9,3144,Retained,1418,7.4134552580013064,1,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,225,83.2086761406133,9,1337,Retained
13057,"Cherokee County, Georgia",4587,995,96,46,112,133,608,3592,677,301,105,38,70,113,271,573,995,0,Pass,4587,0,Pass,21.691737519075648,0.30251256281407035,FALSE,TRUE,FALSE,18.391457930195234,694,1296,5.728045828672288,9.64824120603015,10.141101113428281,4.623115577889447,3.5538073453466033,11.256281407035177,6.156179051554828,13.366834170854272,10.612518780500988,61.105527638190956,20.002682557779785,15.96369169040336,27.419783347747938,16.05406017836337,Retained,0,19.78934231945843,63.90130152595512,Percentage MOE exceeds 50% of estimate,1.0693082325428436,8.17692292323605,46.73388364406931,Percentage MOE exceeds 50% of estimate,5.100102355480349,17.412460458590004,33.24980051161206,Percentage MOE exceeds 50% of estimate,2.754315390353284,23.97935295135526,48.268372405380056,Percentage MOE exceeds 50% of estimate,41.10284508041117,81.10821019597074,19.901256052593393,Retained,2024,2020-2024,ACS five-year,13,21.691737519075648,FALSE,466,85.19402035623409,9,3144,Retained,1443,5.780535597648596,1,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,318,76.2528047868362,8,1337,Retained
13113,"Fayette County, Georgia",2563,553,68,34,73,140,238,2010,461,226,45,53,73,105,139,395,553,0,Pass,2563,0,Pass,21.576277799453766,0.40867992766726946,FALSE,TRUE,FALSE,24.845975409052418,327,779,7.917847878654727,12.296564195298371,6.400278890743916,6.148282097649186,9.248846500621331,13.200723327305605,12.048006763969287,25.31645569620253,15.920824706384954,43.037974683544306,17.956481735223935,13.65842992079904,29.494125678108492,22.31019528302568,Retained,5.896285304554455,18.696843086042286,31.64374386185221,Percentage MOE exceeds 50% of estimate,0,15.397128598270516,91.45480522934905,Percentage MOE exceeds 50% of estimate,1.152716563336318,25.248730091274894,55.486868722741214,Percentage MOE exceeds 50% of estimate,9.395630989817578,41.23728040258749,38.23273789216987,Percentage MOE exceeds 50% of estimate,25.08149294832037,60.99445641876824,25.36542629688927,Retained,2024,2020-2024,ACS five-year,13,21.576277799453766,FALSE,816,74.01399491094148,8,3144,Retained,1446,5.58458523840627,1,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,1015,24.12116679132386,3,1337,Retained
13117,"Forsyth County, Georgia",4880,983,37,27,229,237,453,3897,627,260,37,34,106,147,179,565,983,0,Pass,4880,0,Pass,20.14344262295082,0.2644964394710071,FALSE,FALSE,FALSE,16.080241739273657,723,1243,4.65702842331889,3.7639877924720246,3.6299396223344744,2.746693794506612,3.3816424775301392,23.296032553407937,8.849471596901,24.109867751780264,13.526379748543496,46.08341810783316,13.528447262995954,15.486414199631929,24.800471046269706,14.055552962620949,Retained,0.13404817013755022,7.393927414806499,58.63054596614698,Percentage MOE exceeds 50% of estimate,0,6.128336272036751,74.84972119605307,Percentage MOE exceeds 50% of estimate,14.446560956506938,32.14550415030894,23.09447629681507,Retained,10.583488003236768,37.63624750032376,34.10825419626287,Percentage MOE exceeds 50% of estimate,32.55497084483721,59.611865370829115,17.847443346001384,Retained,2024,2020-2024,ACS five-year,13,20.14344262295082,FALSE,472,85.0031806615776,9,3144,Retained,1472,3.8863487916394512,1,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,132,68.69047619047619,7,420,Retained,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,897,32.94689603590127,4,1337,Retained
13013,"Barrow County, Georgia",2034,385,6,30,130,76,143,1649,386,144,11,37,73,87,87,372,385,0,Pass,2034,0,Pass,18.928220255653887,0.37402597402597404,FALSE,TRUE,FALSE,22.73916462215449,241,529,6.1006836412400585,1.5584415584415585,2.797051245249891,7.792207792207792,9.157802548879971,33.76623376623377,14.14277305674566,19.74025974025974,21.35716398331792,37.142857142857146,17.822570296248287,12.827536614413829,25.028903896893944,19.594828509650263,Retained,0,4.355492803691449,109.11454488274039,Percentage MOE exceeds 50% of estimate,0,16.95001034108776,71.45020735276262,Percentage MOE exceeds 50% of estimate,19.623460709488107,47.90900682297943,25.463886679077657,Retained,0,41.09742372357766,65.77539467445358,Percentage MOE exceeds 50% of estimate,19.32028684660886,54.96542743910543,29.172105237239766,Retained,2024,2020-2024,ACS five-year,13,18.928220255653887,FALSE,1098,65.06043256997455,7,3144,Retained,1488,2.8412802090137164,1,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,33,92.26190476190476,10,420,Retained,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,1183,11.555721765145849,2,1337,Retained
13003,"Atkinson County, Georgia",232,94,0,12,27,5,50,138,116,64,20,18,28,8,57,92,94,0,Pass,232,0,Pass,40.51724137931034,0.6808510638297872,FALSE,TRUE,TRUE,41.39280557697153,30,158,18.723971231873687,0,21.27659574468085,12.76595744680851,17.06270302426023,28.723404255319153,22.468379603336388,5.319148936170213,7.7016461088770445,53.191489361702125,48.63581009679633,21.793270147436655,59.241212611184025,28.095116655078645,Caregiver count MOE exceeds 50% of estimate,0,21.27659574468085,NA,Unavailable MOE or zero percentage,0,29.82866047106874,81.2581971834315,Percentage MOE exceeds 50% of estimate,6.255024651982765,51.19178385865554,47.5563577367603,Percentage MOE exceeds 50% of estimate,0,13.020795045047258,88.02664533453971,Percentage MOE exceeds 50% of estimate,4.555679264905798,100,55.588729284952194,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2246,28.498727735368956,3,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13005,"Bacon County, Georgia",126,35,0,0,0,5,30,91,80,29,23,23,23,8,28,76,35,0,Pass,126,0,Pass,27.77777777777778,0.8285714285714286,FALSE,TRUE,TRUE,50.373566072689464,6,64,14.787757688937328,0,65.71428571428571,0,65.71428571428571,0,65.71428571428571,14.285714285714285,19.553533986944462,85.71428571428571,36.825285122089674,12.990020088840451,42.565535466715104,32.36514593632288,Percentage MOE exceeds 50% of estimate,0,65.71428571428571,NA,Unavailable MOE or zero percentage,0,65.71428571428571,NA,Unavailable MOE or zero percentage,0,65.71428571428571,NA,Unavailable MOE or zero percentage,0,33.83924827265875,83.21393202767305,Percentage MOE exceeds 50% of estimate,48.889000592196034,100,26.119547623252135,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2659,15.298982188295165,2,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13007,"Baker County, Georgia",92,27,9,0,10,8,0,65,54,27,14,14,15,15,14,49,27,0,Pass,92,0,Pass,29.347826086956523,1,FALSE,TRUE,TRUE,60.79568319117694,0,54,23.76054159439858,33.33333333333333,39.71779738801336,0,51.85185185185185,37.03703703703704,41.40866624999611,29.629629629629626,46.99473163129452,0,51.85185185185185,5.587284492557945,53.108367681355105,49.22130705503449,Percentage MOE exceeds 50% of estimate,0,73.05113072134668,72.44011881159045,Percentage MOE exceeds 50% of estimate,0,51.85185185185185,NA,Unavailable MOE or zero percentage,0,78.44570328703315,67.97164017700649,Percentage MOE exceeds 50% of estimate,0,76.62436126092415,96.42634253698152,Percentage MOE exceeds 50% of estimate,0,51.85185185185185,NA,Unavailable MOE or zero percentage,2024,2020-2024,ACS five-year,13,NA,FALSE,2738,12.833969465648854,2,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Unavailable MOE or zero percentage
13009,"Baldwin County, Georgia",646,298,3,0,124,79,92,348,193,161,33,30,106,67,93,148,298,0,Pass,646,0,Pass,46.13003095975232,0.540268456375839,FALSE,TRUE,TRUE,32.8459899120117,137,459,20.765253224807818,1.006711409395973,11.060460665793565,0,10.06711409395973,41.61073825503356,27.565636939383147,26.51006711409396,17.330889256790684,30.87248322147651,26.37686994856128,25.3647777349445,66.89528418456014,27.36693928390027,Caregiver count MOE exceeds 50% of estimate,0,12.067172075189537,667.9454075021524,Percentage MOE exceeds 50% of estimate,0,10.06711409395973,NA,Unavailable MOE or zero percentage,14.045101315650413,69.1763751944167,40.27498190631154,Percentage MOE exceeds 50% of estimate,9.179177857303277,43.84095637088464,39.74502396174823,Percentage MOE exceeds 50% of estimate,4.495613272915232,57.24935317003779,51.942690112211615,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1322,57.87213740458015,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
