geoid,name,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status
0158896,"Pell City city, Alabama",145,0,Pass,389,0,Pass
0158968,"Pennington town, Alabama",3,0,Pass,3,0,Pass
0159016,"Penton CDP, Alabama",0,0,Pass,0,0,Pass
0159064,"Perdido CDP, Alabama",0,0,Pass,27,0,Pass
0159088,"Perdido Beach town, Alabama",42,0,Pass,42,0,Pass
0159232,"Peterman CDP, Alabama",0,0,Pass,0,0,Pass
0159328,"Petrey town, Alabama",0,0,Pass,0,0,Pass
0159472,"Phenix City city, Alabama",305,0,Pass,717,0,Pass
0159496,"Phil Campbell town, Alabama",34,0,Pass,34,0,Pass
0159592,"Pickensville town, Alabama",0,0,Pass,0,0,Pass
0159640,"Piedmont city, Alabama",67,0,Pass,164,0,Pass
0159760,"Pike Road city, Alabama",28,0,Pass,142,0,Pass
0159832,"Pinckard town, Alabama",16,0,Pass,16,0,Pass
0159880,"Pine Apple town, Alabama",0,0,Pass,0,0,Pass
0160240,"Pine Hill town, Alabama",0,0,Pass,2,0,Pass
0160264,"Pine Level CDP, Alabama",50,0,Pass,132,0,Pass
0160372,"Pine Ridge town, Alabama",43,0,Pass,45,0,Pass
0160648,"Pinson city, Alabama",157,0,Pass,400,0,Pass
0160720,"Pisgah town, Alabama",15,0,Pass,21,0,Pass
0161008,"Pleasant Grove city, Alabama",82,0,Pass,130,0,Pass
0161038,"Pleasant Groves town, Alabama",1,0,Pass,2,0,Pass
0161488,"Point Clear CDP, Alabama",0,0,Pass,0,0,Pass
0161536,"Pollard town, Alabama",0,0,Pass,7,0,Pass
0162075,"Powell town, Alabama",5,0,Pass,5,0,Pass
0162328,"Prattville city, Alabama",181,0,Pass,624,0,Pass
0162472,"Priceville city, Alabama",0,0,Pass,20,0,Pass
0162496,"Prichard city, Alabama",235,0,Pass,523,0,Pass
0162688,"Providence town, Alabama",2,0,Pass,4,0,Pass
0162952,"Putnam CDP, Alabama",0,0,Pass,0,0,Pass
0163216,"Ragland town, Alabama",63,0,Pass,79,0,Pass
0163288,"Rainbow City city, Alabama",217,0,Pass,348,0,Pass
0163336,"Rainsville city, Alabama",31,0,Pass,80,0,Pass
0163408,"Ranburne town, Alabama",1,0,Pass,5,0,Pass
0163495,"Ray CDP, Alabama",0,0,Pass,0,0,Pass
0163576,"Red Bay city, Alabama",46,0,Pass,46,0,Pass
0163730,"Redland CDP, Alabama",0,0,Pass,58,0,Pass
0163768,"Red Level town, Alabama",15,0,Pass,23,0,Pass
0163912,"Redstone Arsenal CDP, Alabama",6,0,Pass,6,0,Pass
0163984,"Reece City town, Alabama",4,0,Pass,4,0,Pass
0164040,"Reeltown CDP, Alabama",35,0,Pass,35,0,Pass
0164104,"Reform town, Alabama",53,0,Pass,64,0,Pass
0164152,"Rehobeth town, Alabama",28,0,Pass,47,0,Pass
0164248,"Remlap CDP, Alabama",0,0,Pass,114,0,Pass
0164368,"Repton town, Alabama",17,0,Pass,24,0,Pass
0164656,"Ridgeville town, Alabama",0,0,Pass,0,0,Pass
0164776,"River Falls town, Alabama",6,0,Pass,6,0,Pass
0164920,"Riverside city, Alabama",57,0,Pass,165,0,Pass
0165016,"Riverview town, Alabama",0,0,Pass,17,0,Pass
0165040,"Roanoke city, Alabama",99,0,Pass,143,0,Pass
0165208,"Robertsdale city, Alabama",44,0,Pass,189,0,Pass
0165412,"Rock Creek CDP, Alabama",11,0,Pass,19,0,Pass
0165472,"Rockford town, Alabama",0,0,Pass,0,0,Pass
0165592,"Rock Mills CDP, Alabama",0,0,Pass,0,0,Pass
0165784,"Rockville CDP, Alabama",0,0,Pass,0,0,Pass
0166216,"Rogersville town, Alabama",2,0,Pass,4,0,Pass
0166408,"Rosa town, Alabama",3,0,Pass,5,0,Pass
0167056,"Russellville city, Alabama",21,0,Pass,103,0,Pass
0167176,"Rutledge town, Alabama",0,0,Pass,4,0,Pass
0167536,"St. Florian town, Alabama",0,0,Pass,0,0,Pass
0167584,"St. Stephens CDP, Alabama",0,0,Pass,0,0,Pass
0167608,"Saks CDP, Alabama",97,0,Pass,414,0,Pass
0167800,"Samson town, Alabama",79,0,Pass,91,0,Pass
0167920,"Sand Rock town, Alabama",0,0,Pass,10,0,Pass
0168016,"Sanford town, Alabama",6,0,Pass,10,0,Pass
0168160,"Saraland city, Alabama",156,0,Pass,347,0,Pass
0168280,"Sardis City town, Alabama",52,0,Pass,95,0,Pass
0168352,"Satsuma city, Alabama",35,0,Pass,174,0,Pass
0168736,"Scottsboro city, Alabama",173,0,Pass,368,0,Pass
0169000,"Section town, Alabama",11,0,Pass,20,0,Pass
0169120,"Selma city, Alabama",244,0,Pass,254,0,Pass
0169180,"Selmont-West Selmont CDP, Alabama",78,0,Pass,89,0,Pass
0169240,"Semmes city, Alabama",56,0,Pass,278,0,Pass
0169648,"Sheffield city, Alabama",33,0,Pass,92,0,Pass
0169672,"Shelby CDP, Alabama",69,0,Pass,69,0,Pass
0169840,"Shiloh town, Alabama",4,0,Pass,6,0,Pass
0169978,"Shoal Creek CDP, Alabama",0,0,Pass,0,0,Pass
0170128,"Shorter town, Alabama",0,0,Pass,7,0,Pass
0170416,"Silas town, Alabama",6,0,Pass,55,0,Pass
0170536,"Silverhill town, Alabama",16,0,Pass,16,0,Pass
0170632,"Sims Chapel CDP, Alabama",0,0,Pass,0,0,Pass
0170704,"Sipsey town, Alabama",0,0,Pass,7,0,Pass
0170896,"Skyline town, Alabama",15,0,Pass,30,0,Pass
0171040,"Slocomb city, Alabama",14,0,Pass,77,0,Pass
0171190,"Smiths Station city, Alabama",127,0,Pass,220,0,Pass
0171201,"Smoke Rise CDP, Alabama",0,0,Pass,21,0,Pass
0171280,"Snead town, Alabama",11,0,Pass,29,0,Pass
0171496,"Somerville town, Alabama",18,0,Pass,24,0,Pass
0171832,"Southside city, Alabama",71,0,Pass,396,0,Pass
0171900,"South Vinemont town, Alabama",0,0,Pass,0,0,Pass
0171976,"Spanish Fort city, Alabama",0,0,Pass,53,0,Pass
0172408,"Spring Garden CDP, Alabama",0,0,Pass,0,0,Pass
0172600,"Springville city, Alabama",16,0,Pass,112,0,Pass
0172672,"Spruce Pine CDP, Alabama",0,0,Pass,0,0,Pass
0172720,"Standing Rock CDP, Alabama",0,0,Pass,0,0,Pass
0172816,"Stapleton CDP, Alabama",0,0,Pass,0,0,Pass
0172888,"Steele town, Alabama",9,0,Pass,28,0,Pass
0173056,"Sterrett CDP, Alabama",0,0,Pass,99,0,Pass
0173080,"Stevenson town, Alabama",0,0,Pass,0,0,Pass
0173152,"Stewartville CDP, Alabama",15,0,Pass,26,0,Pass
0173272,"Stockton CDP, Alabama",0,0,Pass,0,0,Pass
0173728,"Sulligent town, Alabama",17,0,Pass,17,0,Pass
0173848,"Sumiton city, Alabama",33,0,Pass,91,0,Pass
0173872,"Summerdale town, Alabama",14,0,Pass,28,0,Pass
0174160,"Susan Moore town, Alabama",0,0,Pass,19,0,Pass
0174304,"Sweet Water town, Alabama",1,0,Pass,2,0,Pass
0174352,"Sylacauga city, Alabama",74,0,Pass,207,0,Pass
0174400,"Sylvania town, Alabama",26,0,Pass,51,0,Pass
0174424,"Sylvan Springs town, Alabama",47,0,Pass,59,0,Pass
0174592,"Talladega city, Alabama",121,0,Pass,302,0,Pass
0174616,"Talladega Springs town, Alabama",0,0,Pass,0,0,Pass
0174688,"Tallassee city, Alabama",129,0,Pass,198,0,Pass
0174976,"Tarrant city, Alabama",67,0,Pass,145,0,Pass
0175096,"Taylor city, Alabama",169,0,Pass,175,0,Pass
0175768,"Theodore CDP, Alabama",51,0,Pass,51,0,Pass
0175936,"Thomaston town, Alabama",16,0,Pass,22,0,Pass
0175960,"Thomasville city, Alabama",103,0,Pass,236,0,Pass
0176080,"Thorsby city, Alabama",20,0,Pass,20,0,Pass
0176200,"Tibbie CDP, Alabama",0,0,Pass,0,0,Pass
0176208,"Tidmore Bend CDP, Alabama",10,0,Pass,10,0,Pass
0176320,"Tillmans Corner CDP, Alabama",148,0,Pass,240,0,Pass
0176584,"Town Creek town, Alabama",19,0,Pass,38,0,Pass
0176632,"Toxey town, Alabama",0,0,Pass,0,0,Pass
0176680,"Trafford town, Alabama",22,0,Pass,25,0,Pass
0176824,"Triana city, Alabama",0,0,Pass,38,0,Pass
0176872,"Trinity city, Alabama",56,0,Pass,82,0,Pass
0176920,"Troy city, Alabama",64,0,Pass,105,0,Pass
0176944,"Trussville city, Alabama",66,0,Pass,411,0,Pass
0177256,"Tuscaloosa city, Alabama",822,0,Pass,1429,0,Pass
0177280,"Tuscumbia city, Alabama",205,0,Pass,256,0,Pass
0177304,"Tuskegee city, Alabama",68,0,Pass,112,0,Pass
0177352,"Twin town, Alabama",11,0,Pass,41,0,Pass
0177580,"Underwood-Petersville CDP, Alabama",141,0,Pass,158,0,Pass
0177616,"Union town, Alabama",7,0,Pass,13,0,Pass
0177784,"Union Grove town, Alabama",0,0,Pass,0,0,Pass
0177880,"Union Springs city, Alabama",18,0,Pass,37,0,Pass
0177904,"Uniontown city, Alabama",3,0,Pass,38,0,Pass
0178120,"Uriah CDP, Alabama",6,0,Pass,11,0,Pass
0178204,"Valley city, Alabama",159,0,Pass,423,0,Pass
0178232,"Valley Grande city, Alabama",42,0,Pass,76,0,Pass
0178240,"Valley Head town, Alabama",2,0,Pass,4,0,Pass
0178264,"Vance city, Alabama",11,0,Pass,22,0,Pass
0178312,"Vandiver CDP, Alabama",21,0,Pass,64,0,Pass
0178480,"Vernon town, Alabama",45,0,Pass,45,0,Pass
0178552,"Vestavia Hills city, Alabama",101,0,Pass,299,0,Pass
0178984,"Vina town, Alabama",0,0,Pass,8,0,Pass
0179008,"Vincent town, Alabama",49,0,Pass,84,0,Pass
0179032,"Vinegar Bend CDP, Alabama",0,0,Pass,0,0,Pass
0179272,"Vredenburgh town, Alabama",1,0,Pass,1,0,Pass
0179344,"Wadley town, Alabama",8,0,Pass,13,0,Pass
0179488,"Waldo town, Alabama",0,0,Pass,4,0,Pass
0179728,"Walnut Grove town, Alabama",0,0,Pass,7,0,Pass
0179944,"Warrior city, Alabama",83,0,Pass,139,0,Pass
0180064,"Waterloo town, Alabama",0,0,Pass,0,0,Pass
0180256,"Waverly town, Alabama",0,0,Pass,0,0,Pass
0180352,"Weaver city, Alabama",7,0,Pass,7,0,Pass
0180376,"Webb town, Alabama",6,0,Pass,27,0,Pass
0180496,"Wedowee town, Alabama",0,0,Pass,3,0,Pass
0180736,"Weogufka CDP, Alabama",0,0,Pass,0,0,Pass
0180928,"West Blocton town, Alabama",18,0,Pass,60,0,Pass
0181084,"West End-Cobb Town CDP, Alabama",56,0,Pass,124,0,Pass
0181336,"West Jefferson town, Alabama",20,0,Pass,22,0,Pass
0181504,"Westover town, Alabama",19,0,Pass,46,0,Pass
0181528,"West Point town, Alabama",2,0,Pass,4,0,Pass
0181720,"Wetumpka city, Alabama",35,0,Pass,76,0,Pass
0181744,"Whatley CDP, Alabama",0,0,Pass,0,0,Pass
0181912,"White Hall town, Alabama",22,0,Pass,30,0,Pass
0182104,"White Plains CDP, Alabama",0,0,Pass,0,0,Pass
0182176,"Whitesboro CDP, Alabama",0,0,Pass,52,0,Pass
0182848,"Wilsonville town, Alabama",7,0,Pass,28,0,Pass
0182872,"Wilton town, Alabama",0,0,Pass,1,0,Pass
0182992,"Winfield city, Alabama",101,0,Pass,135,0,Pass
0183400,"Woodland town, Alabama",19,0,Pass,19,0,Pass
0183640,"Woodstock town, Alabama",12,0,Pass,22,0,Pass
0183664,"Woodville town, Alabama",0,0,Pass,60,0,Pass
0183976,"Yellow Bluff town, Alabama",0,0,Pass,0,0,Pass
0184096,"York city, Alabama",65,0,Pass,127,0,Pass
0200065,"Adak city, Alaska",0,0,Pass,0,0,Pass
0200650,"Akhiok city, Alaska",0,0,Pass,0,0,Pass
0200760,"Akiachak CDP, Alaska",17,0,Pass,37,0,Pass
0200870,"Akiak city, Alaska",9,0,Pass,25,0,Pass
0201090,"Akutan city, Alaska",0,0,Pass,9,0,Pass
0201200,"Alakanuk city, Alaska",61,0,Pass,72,0,Pass
0201305,"Alatna CDP, Alaska",0,0,Pass,0,0,Pass
0201390,"Alcan Border CDP, Alaska",0,0,Pass,0,0,Pass
0201420,"Aleknagik city, Alaska",5,0,Pass,10,0,Pass
0201560,"Aleneva CDP, Alaska",0,0,Pass,0,0,Pass
0201860,"Allakaket city, Alaska",0,0,Pass,0,0,Pass
0201970,"Ambler city, Alaska",0,0,Pass,10,0,Pass
0202080,"Anaktuvuk Pass city, Alaska",17,0,Pass,17,0,Pass
0203000,"Anchorage municipality, Alaska",1312,0,Pass,5659,0,Pass
0203110,"Anchor Point CDP, Alaska",17,0,Pass,38,0,Pass
0203220,"Anderson city, Alaska",0,0,Pass,0,0,Pass
0203440,"Angoon city, Alaska",16,0,Pass,20,0,Pass
0203550,"Aniak city, Alaska",15,0,Pass,21,0,Pass
0203880,"Anvik city, Alaska",2,0,Pass,6,0,Pass
0203990,"Arctic Village CDP, Alaska",0,0,Pass,3,0,Pass
0204210,"Atka city, Alaska",0,0,Pass,0,0,Pass
0204430,"Atmautluak CDP, Alaska",6,0,Pass,10,0,Pass
0204500,"Atqasuk city, Alaska",3,0,Pass,3,0,Pass
0204670,"Attu Station CDP, Alaska",0,0,Pass,0,0,Pass
0205000,"Badger CDP, Alaska",164,0,Pass,588,0,Pass
0205585,"Bear Creek CDP, Alaska",11,0,Pass,11,0,Pass
0205750,"Beaver CDP, Alaska",0,0,Pass,0,0,Pass
0206245,"Beluga CDP, Alaska",0,0,Pass,0,0,Pass
0206520,"Bethel city, Alaska",69,0,Pass,203,0,Pass
0206630,"Bettles city, Alaska",0,0,Pass,0,0,Pass
0206850,"Big Delta CDP, Alaska",0,0,Pass,0,0,Pass
0207070,"Big Lake CDP, Alaska",33,0,Pass,57,0,Pass
0207620,"Birch Creek CDP, Alaska",0,0,Pass,0,0,Pass
0208740,"Brevig Mission city, Alaska",18,0,Pass,70,0,Pass
0209600,"Buckland city, Alaska",11,0,Pass,45,0,Pass
0209657,"Buffalo Soapstone CDP, Alaska",14,0,Pass,14,0,Pass
0209710,"Butte CDP, Alaska",27,0,Pass,94,0,Pass
0210150,"Cantwell CDP, Alaska",0,0,Pass,0,0,Pass
0211690,"Central CDP, Alaska",0,0,Pass,0,0,Pass
0211800,"Chalkyitsik CDP, Alaska",0,0,Pass,0,0,Pass
0212350,"Chase CDP, Alaska",0,0,Pass,0,0,Pass
0212680,"Chefornak city, Alaska",54,0,Pass,76,0,Pass
0212920,"Chena Ridge CDP, Alaska",0,0,Pass,0,0,Pass
0212970,"Chenega CDP, Alaska",0,0,Pass,0,0,Pass
0213230,"Chevak city, Alaska",14,0,Pass,32,0,Pass
0213340,"Chickaloon CDP, Alaska",0,0,Pass,0,0,Pass
0213450,"Chicken CDP, Alaska",0,0,Pass,0,0,Pass
0213550,"Chignik city, Alaska",0,0,Pass,4,0,Pass
0213670,"Chignik Lagoon CDP, Alaska",0,0,Pass,0,0,Pass
0213780,"Chignik Lake CDP, Alaska",0,0,Pass,0,0,Pass
0213860,"Chiniak CDP, Alaska",0,0,Pass,0,0,Pass
0213890,"Chisana CDP, Alaska",0,0,Pass,0,0,Pass
0214000,"Chistochina CDP, Alaska",0,0,Pass,0,0,Pass
0214110,"Chitina CDP, Alaska",0,0,Pass,1,0,Pass
0214330,"Chuathbaluk city, Alaska",4,0,Pass,4,0,Pass
0214880,"Circle CDP, Alaska",5,0,Pass,5,0,Pass
0215320,"Clam Gulch CDP, Alaska",0,0,Pass,0,0,Pass
0215430,"Clark's Point city, Alaska",5,0,Pass,5,0,Pass
0216360,"Coffman Cove city, Alaska",9,0,Pass,9,0,Pass
0216420,"Cohoe CDP, Alaska",25,0,Pass,25,0,Pass
0216530,"Cold Bay city, Alaska",0,0,Pass,0,0,Pass
0216630,"Coldfoot CDP, Alaska",0,0,Pass,0,0,Pass
0216750,"College CDP, Alaska",31,0,Pass,74,0,Pass
0217190,"Cooper Landing CDP, Alaska",0,0,Pass,0,0,Pass
0217300,"Copper Center CDP, Alaska",13,0,Pass,15,0,Pass
0217410,"Cordova city, Alaska",5,0,Pass,7,0,Pass
0217670,"Covenant Life CDP, Alaska",0,0,Pass,0,0,Pass
0217740,"Craig city, Alaska",7,0,Pass,11,0,Pass
0217850,"Crooked Creek CDP, Alaska",0,0,Pass,0,0,Pass
0217960,"Crown Point CDP, Alaska",0,0,Pass,0,0,Pass
0218510,"Deering city, Alaska",8,0,Pass,13,0,Pass
0218620,"Delta Junction city, Alaska",3,0,Pass,10,0,Pass
0218675,"Deltana CDP, Alaska",0,0,Pass,21,0,Pass
0218805,"Denali Park CDP, Alaska",0,0,Pass,0,0,Pass
0218925,"Diamond Ridge CDP, Alaska",21,0,Pass,35,0,Pass
0218950,"Dillingham city, Alaska",17,0,Pass,71,0,Pass
0219060,"Diomede city, Alaska",0,0,Pass,0,0,Pass
0219720,"Dot Lake CDP, Alaska",0,0,Pass,0,0,Pass
0219750,"Dot Lake Village CDP, Alaska",0,0,Pass,0,0,Pass
0220020,"Dry Creek CDP, Alaska",0,0,Pass,51,0,Pass
0220380,"Eagle city, Alaska",0,0,Pass,0,0,Pass
0220600,"Eagle Village CDP, Alaska",0,0,Pass,0,0,Pass
0220716,"Eareckson Station CDP, Alaska",0,0,Pass,0,0,Pass
0220970,"Edna Bay city, Alaska",0,0,Pass,0,0,Pass
0221040,"Eek city, Alaska",11,0,Pass,11,0,Pass
0221150,"Egegik city, Alaska",0,0,Pass,0,0,Pass
0221370,"Eielson AFB CDP, Alaska",0,0,Pass,0,0,Pass
0221810,"Ekwok city, Alaska",0,0,Pass,4,0,Pass
0222140,"Elfin Cove CDP, Alaska",0,0,Pass,0,0,Pass
0222250,"Elim city, Alaska",8,0,Pass,15,0,Pass
0222910,"Emmonak city, Alaska",44,0,Pass,68,0,Pass
0223460,"Ester CDP, Alaska",0,0,Pass,0,0,Pass
0223720,"Eureka Roadhouse CDP, Alaska",0,0,Pass,0,0,Pass
0223790,"Evansville CDP, Alaska",0,0,Pass,0,0,Pass
0223900,"Excursion Inlet CDP, Alaska",0,0,Pass,0,0,Pass
0224230,"Fairbanks city, Alaska",144,0,Pass,264,0,Pass
0224660,"False Pass city, Alaska",0,0,Pass,0,0,Pass
0224980,"Farmers Loop CDP, Alaska",22,0,Pass,53,0,Pass
0225000,"Farm Loop CDP, Alaska",24,0,Pass,73,0,Pass
0225220,"Ferry CDP, Alaska",3,0,Pass,7,0,Pass
0225550,"Fishhook CDP, Alaska",47,0,Pass,80,0,Pass
0225880,"Flat CDP, Alaska",0,0,Pass,0,0,Pass
0226100,"Fort Greely CDP, Alaska",0,0,Pass,0,0,Pass
0226760,"Fort Yukon city, Alaska",21,0,Pass,23,0,Pass
0226835,"Four Mile Road CDP, Alaska",0,0,Pass,0,0,Pass
0226870,"Fox CDP, Alaska",0,0,Pass,0,0,Pass
0226910,"Fox River CDP, Alaska",6,0,Pass,18,0,Pass
0227090,"Fritz Creek CDP, Alaska",6,0,Pass,33,0,Pass
0227145,"Funny River CDP, Alaska",0,0,Pass,0,0,Pass
0227420,"Gakona CDP, Alaska",5,0,Pass,10,0,Pass
0227530,"Galena city, Alaska",8,0,Pass,10,0,Pass
0227640,"Gambell city, Alaska",13,0,Pass,54,0,Pass
0227700,"Game Creek CDP, Alaska",0,0,Pass,0,0,Pass
0228200,"Gateway CDP, Alaska",38,0,Pass,87,0,Pass
0228590,"Glacier View CDP, Alaska",0,0,Pass,0,0,Pass
0228740,"Glennallen CDP, Alaska",8,0,Pass,30,0,Pass
0229130,"Goldstream CDP, Alaska",0,0,Pass,0,0,Pass
0229180,"Golovin city, Alaska",11,0,Pass,31,0,Pass
0229290,"Goodnews Bay city, Alaska",2,0,Pass,5,0,Pass
0230060,"Grayling city, Alaska",4,0,Pass,7,0,Pass
0230500,"Gulkana CDP, Alaska",0,0,Pass,0,0,Pass
0230940,"Gustavus city, Alaska",4,0,Pass,6,0,Pass
0231050,"Haines CDP, Alaska",0,0,Pass,2,0,Pass
0231270,"Halibut Cove CDP, Alaska",11,0,Pass,11,0,Pass
0231710,"Happy Valley CDP, Alaska",14,0,Pass,14,0,Pass
0231765,"Harding-Birch Lakes CDP, Alaska",0,0,Pass,0,0,Pass
0232150,"Healy CDP, Alaska",0,0,Pass,2,0,Pass
0232310,"Healy Lake CDP, Alaska",6,0,Pass,6,0,Pass
0232550,"Hobart Bay CDP, Alaska",0,0,Pass,0,0,Pass
0232810,"Hollis CDP, Alaska",0,0,Pass,0,0,Pass
0233030,"Holy Cross city, Alaska",39,0,Pass,42,0,Pass
0233140,"Homer city, Alaska",17,0,Pass,33,0,Pass
0233360,"Hoonah city, Alaska",1,0,Pass,16,0,Pass
0233470,"Hooper Bay city, Alaska",65,0,Pass,96,0,Pass
0233580,"Hope CDP, Alaska",0,0,Pass,0,0,Pass
0233800,"Houston city, Alaska",4,0,Pass,17,0,Pass
0233910,"Hughes city, Alaska",6,0,Pass,6,0,Pass
0234350,"Huslia city, Alaska",0,0,Pass,0,0,Pass
0234460,"Hydaburg city, Alaska",3,0,Pass,18,0,Pass
0234570,"Hyder CDP, Alaska",0,0,Pass,0,0,Pass
0234790,"Igiugig CDP, Alaska",2,0,Pass,2,0,Pass
0235120,"Iliamna CDP, Alaska",0,0,Pass,0,0,Pass
0235890,"Ivanof Bay CDP, Alaska",0,0,Pass,0,0,Pass
0236400,"Juneau city and borough, Alaska",334,0,Pass,782,0,Pass
0236540,"Kachemak city, Alaska",3,0,Pass,3,0,Pass
0236770,"Kake city, Alaska",1,0,Pass,19,0,Pass
0236990,"Kaktovik city, Alaska",5,0,Pass,14,0,Pass
0237250,"Kalifornsky CDP, Alaska",24,0,Pass,158,0,Pass
0237430,"Kaltag city, Alaska",6,0,Pass,6,0,Pass
0237540,"Karluk CDP, Alaska",0,0,Pass,0,0,Pass
0237650,"Kasaan city, Alaska",0,0,Pass,0,0,Pass
0237975,"Kasigluk CDP, Alaska",63,0,Pass,94,0,Pass
0238090,"Kasilof CDP, Alaska",0,0,Pass,0,0,Pass
0238420,"Kenai city, Alaska",0,0,Pass,7,0,Pass
0238910,"Kenny Lake CDP, Alaska",0,0,Pass,0,0,Pass
0238970,"Ketchikan city, Alaska",123,0,Pass,148,0,Pass
0239300,"Kiana city, Alaska",9,0,Pass,11,0,Pass
0239410,"King Cove city, Alaska",7,0,Pass,17,0,Pass
0239630,"King Salmon CDP, Alaska",8,0,Pass,8,0,Pass
0239740,"Kipnuk CDP, Alaska",20,0,Pass,57,0,Pass
0239960,"Kivalina city, Alaska",48,0,Pass,100,0,Pass
0240400,"Klawock city, Alaska",19,0,Pass,30,0,Pass
0240510,"Klukwan CDP, Alaska",0,0,Pass,0,0,Pass
0240645,"Knik-Fairview CDP, Alaska",170,0,Pass,416,0,Pass
0240670,"Knik River CDP, Alaska",0,0,Pass,42,0,Pass
0240840,"Kobuk city, Alaska",0,0,Pass,0,0,Pass
0240950,"Kodiak city, Alaska",76,0,Pass,433,0,Pass
0241210,"Kodiak Station CDP, Alaska",0,0,Pass,0,0,Pass
0241280,"Kokhanok CDP, Alaska",0,0,Pass,2,0,Pass
0241500,"Koliganek CDP, Alaska",13,0,Pass,30,0,Pass
0241610,"Kongiganak CDP, Alaska",32,0,Pass,43,0,Pass
0241720,"Kotlik city, Alaska",53,0,Pass,63,0,Pass
0241830,"Kotzebue city, Alaska",96,0,Pass,166,0,Pass
0241940,"Koyuk city, Alaska",8,0,Pass,23,0,Pass
0242050,"Koyukuk city, Alaska",0,0,Pass,0,0,Pass
0242160,"Kupreanof city, Alaska",0,0,Pass,0,0,Pass
0242380,"Kwethluk city, Alaska",50,0,Pass,68,0,Pass
0242490,"Kwigillingok CDP, Alaska",30,0,Pass,47,0,Pass
0242805,"Lake Louise CDP, Alaska",0,0,Pass,0,0,Pass
0242820,"Lake Minchumina CDP, Alaska",0,0,Pass,0,0,Pass
0243040,"Larsen Bay city, Alaska",3,0,Pass,3,0,Pass
0243260,"Lazy Mountain CDP, Alaska",3,0,Pass,33,0,Pass
0243810,"Levelock CDP, Alaska",0,0,Pass,0,0,Pass
0244030,"Lime Village CDP, Alaska",0,0,Pass,0,0,Pass
0244580,"Livengood CDP, Alaska",0,0,Pass,0,0,Pass
0245020,"Loring CDP, Alaska",0,0,Pass,0,0,Pass
0245295,"Lowell Point CDP, Alaska",0,0,Pass,0,0,Pass
0245460,"Lower Kalskag city, Alaska",10,0,Pass,15,0,Pass
0245700,"Lutak CDP, Alaska",0,0,Pass,0,0,Pass
0245790,"McCarthy CDP, Alaska",0,0,Pass,0,0,Pass
0246010,"McGrath city, Alaska",2,0,Pass,2,0,Pass
0246780,"Manley Hot Springs CDP, Alaska",0,0,Pass,0,0,Pass
0246890,"Manokotak city, Alaska",43,0,Pass,59,0,Pass
0247000,"Marshall city, Alaska",22,0,Pass,31,0,Pass
0247735,"Meadow Lakes CDP, Alaska",90,0,Pass,160,0,Pass
0247990,"Mekoryuk city, Alaska",15,0,Pass,23,0,Pass
0248200,"Mendeltna CDP, Alaska",0,0,Pass,0,0,Pass
0248540,"Mentasta Lake CDP, Alaska",2,0,Pass,2,0,Pass
0248590,"Mertarvik CDP, Alaska",0,0,Pass,0,0,Pass
0248870,"Metlakatla CDP, Alaska",48,0,Pass,60,0,Pass
0249200,"Mill Bay CDP, Alaska",0,0,Pass,0,0,Pass
0249530,"Minto CDP, Alaska",21,0,Pass,21,0,Pass
0250080,"Moose Creek CDP, Alaska",0,0,Pass,0,0,Pass
0250190,"Moose Pass CDP, Alaska",0,0,Pass,0,0,Pass
0250800,"Mosquito Lake CDP, Alaska",0,0,Pass,0,0,Pass
0251180,"Mountain Village city, Alaska",62,0,Pass,80,0,Pass
0251455,"Mud Bay CDP, Alaska",0,0,Pass,0,0,Pass
0251960,"Nabesna CDP, Alaska",0,0,Pass,0,0,Pass
0252060,"Naknek CDP, Alaska",0,0,Pass,7,0,Pass
0252210,"Nanwalek CDP, Alaska",11,0,Pass,12,0,Pass
0252390,"Napakiak city, Alaska",15,0,Pass,28,0,Pass
0252720,"Napaskiak city, Alaska",56,0,Pass,66,0,Pass
0252845,"Naukati Bay CDP, Alaska",0,0,Pass,0,0,Pass
0252915,"Nelchina CDP, Alaska",0,0,Pass,0,0,Pass
0252940,"Nelson Lagoon CDP, Alaska",0,0,Pass,0,0,Pass
0253050,"Nenana city, Alaska",8,0,Pass,8,0,Pass
0253270,"Newhalen city, Alaska",7,0,Pass,7,0,Pass
0253710,"New Stuyahok city, Alaska",5,0,Pass,37,0,Pass
0253820,"Newtok CDP, Alaska",5,0,Pass,5,0,Pass
0253930,"Nightmute city, Alaska",0,0,Pass,0,0,Pass
0254050,"Nikiski CDP, Alaska",68,0,Pass,239,0,Pass
0254085,"Nikolaevsk CDP, Alaska",9,0,Pass,9,0,Pass
0254150,"Nikolai city, Alaska",2,0,Pass,4,0,Pass
0254260,"Nikolski CDP, Alaska",0,0,Pass,0,0,Pass
0254480,"Ninilchik CDP, Alaska",14,0,Pass,22,0,Pass
0254700,"Noatak CDP, Alaska",39,0,Pass,74,0,Pass
0254920,"Nome city, Alaska",69,0,Pass,124,0,Pass
0255030,"Nondalton city, Alaska",0,0,Pass,0,0,Pass
0255140,"Noorvik city, Alaska",19,0,Pass,74,0,Pass
0255745,"North Lakes CDP, Alaska",76,0,Pass,220,0,Pass
0255910,"North Pole city, Alaska",0,0,Pass,16,0,Pass
0256220,"Northway CDP, Alaska",6,0,Pass,17,0,Pass
0256320,"Nuiqsut city, Alaska",16,0,Pass,35,0,Pass
