geoid,name,state_fips,acs_period,metric,value,national_rank,national_percentile,national_decile,eligible_n,exclusion_reason
08041,"El Paso County, Colorado",08,2020-2024,caregiver_count,4916,57,98.2029262086514,10,3144,Retained
08043,"Fremont County, Colorado",08,2020-2024,caregiver_count,442,1008,67.93893129770993,7,3144,Retained
08045,"Garfield County, Colorado",08,2020-2024,caregiver_count,387,1093,65.235368956743,7,3144,Retained
08047,"Gilpin County, Colorado",08,2020-2024,caregiver_count,0,3044,1.606234096692112,1,3144,Retained
08049,"Grand County, Colorado",08,2020-2024,caregiver_count,50,2542,19.099872773536894,2,3144,Retained
08051,"Gunnison County, Colorado",08,2020-2024,caregiver_count,21,2798,10.798346055979644,2,3144,Retained
08053,"Hinsdale County, Colorado",08,2020-2024,caregiver_count,0,3044,1.606234096692112,1,3144,Retained
08055,"Huerfano County, Colorado",08,2020-2024,caregiver_count,127,2037,35.13040712468193,4,3144,Retained
08057,"Jackson County, Colorado",08,2020-2024,caregiver_count,47,2568,18.25699745547074,2,3144,Retained
08059,"Jefferson County, Colorado",08,2020-2024,caregiver_count,2513,169,94.64058524173028,10,3144,Retained
08061,"Kiowa County, Colorado",08,2020-2024,caregiver_count,12,2893,7.760814249363868,1,3144,Retained
08063,"Kit Carson County, Colorado",08,2020-2024,caregiver_count,14,2871,8.587786259541986,1,3144,Retained
08065,"Lake County, Colorado",08,2020-2024,caregiver_count,29,2718,13.438295165394402,2,3144,Retained
08067,"La Plata County, Colorado",08,2020-2024,caregiver_count,447,1002,68.12977099236642,7,3144,Retained
08069,"Larimer County, Colorado",08,2020-2024,caregiver_count,1593,286,90.91921119592875,10,3144,Retained
08071,"Las Animas County, Colorado",08,2020-2024,caregiver_count,157,1883,40.06043256997455,5,3144,Retained
08073,"Lincoln County, Colorado",08,2020-2024,caregiver_count,13,2879,8.23791348600509,1,3144,Retained
08075,"Logan County, Colorado",08,2020-2024,caregiver_count,300,1316,58.1265903307888,6,3144,Retained
08077,"Mesa County, Colorado",08,2020-2024,caregiver_count,1036,452,85.6234096692112,9,3144,Retained
08079,"Mineral County, Colorado",08,2020-2024,caregiver_count,0,3044,1.606234096692112,1,3144,Retained
08081,"Moffat County, Colorado",08,2020-2024,caregiver_count,172,1803,42.55725190839695,5,3144,Retained
08083,"Montezuma County, Colorado",08,2020-2024,caregiver_count,173,1798,42.76399491094148,5,3144,Retained
08085,"Montrose County, Colorado",08,2020-2024,caregiver_count,163,1853,41.04643765903308,5,3144,Retained
08087,"Morgan County, Colorado",08,2020-2024,caregiver_count,335,1209,61.48218829516539,7,3144,Retained
08089,"Otero County, Colorado",08,2020-2024,caregiver_count,147,1936,38.406488549618324,4,3144,Retained
08091,"Ouray County, Colorado",08,2020-2024,caregiver_count,17,2839,9.526081424936386,1,3144,Retained
08093,"Park County, Colorado",08,2020-2024,caregiver_count,138,1980,36.959287531806616,4,3144,Retained
08095,"Phillips County, Colorado",08,2020-2024,caregiver_count,0,3044,1.606234096692112,1,3144,Retained
08097,"Pitkin County, Colorado",08,2020-2024,caregiver_count,9,2928,6.711195928753181,1,3144,Retained
08099,"Prowers County, Colorado",08,2020-2024,caregiver_count,209,1634,47.99618320610687,5,3144,Retained
08101,"Pueblo County, Colorado",08,2020-2024,caregiver_count,1756,256,91.8734096692112,10,3144,Retained
08103,"Rio Blanco County, Colorado",08,2020-2024,caregiver_count,9,2928,6.711195928753181,1,3144,Retained
08105,"Rio Grande County, Colorado",08,2020-2024,caregiver_count,34,2669,14.996819338422393,2,3144,Retained
08107,"Routt County, Colorado",08,2020-2024,caregiver_count,29,2718,13.438295165394402,2,3144,Retained
08109,"Saguache County, Colorado",08,2020-2024,caregiver_count,63,2448,22.026081424936386,3,3144,Retained
08111,"San Juan County, Colorado",08,2020-2024,caregiver_count,7,2962,5.629770992366412,1,3144,Retained
08113,"San Miguel County, Colorado",08,2020-2024,caregiver_count,0,3044,1.606234096692112,1,3144,Retained
08115,"Sedgwick County, Colorado",08,2020-2024,caregiver_count,26,2745,12.547709923664122,2,3144,Retained
08117,"Summit County, Colorado",08,2020-2024,caregiver_count,136,1992,36.5617048346056,4,3144,Retained
08119,"Teller County, Colorado",08,2020-2024,caregiver_count,221,1584,49.55470737913486,5,3144,Retained
08121,"Washington County, Colorado",08,2020-2024,caregiver_count,68,2399,23.536895674300254,3,3144,Retained
08123,"Weld County, Colorado",08,2020-2024,caregiver_count,2376,180,94.29071246819339,10,3144,Retained
08125,"Yuma County, Colorado",08,2020-2024,caregiver_count,10,2922,6.997455470737913,1,3144,Retained
09110,"Capitol Planning Region, Connecticut",09,2020-2024,caregiver_count,3799,90,97.15330788804071,10,3144,Retained
09120,"Greater Bridgeport Planning Region, Connecticut",09,2020-2024,caregiver_count,1566,297,90.56933842239185,10,3144,Retained
09130,"Lower Connecticut River Valley Planning Region, Connecticut",09,2020-2024,caregiver_count,462,966,69.29071246819339,7,3144,Retained
09140,"Naugatuck Valley Planning Region, Connecticut",09,2020-2024,caregiver_count,2872,145,95.403944020356235,10,3144,Retained
09150,"Northeastern Connecticut Planning Region, Connecticut",09,2020-2024,caregiver_count,488,918,70.81743002544529,8,3144,Retained
09160,"Northwest Hills Planning Region, Connecticut",09,2020-2024,caregiver_count,605,757,75.93829516539441,8,3144,Retained
09170,"South Central Connecticut Planning Region, Connecticut",09,2020-2024,caregiver_count,2893,142,95.49936386768448,10,3144,Retained
09180,"Southeastern Connecticut Planning Region, Connecticut",09,2020-2024,caregiver_count,762,608,80.6615776081425,9,3144,Retained
09190,"Western Connecticut Planning Region, Connecticut",09,2020-2024,caregiver_count,2215,198,93.71819338422392,10,3144,Retained
10001,"Kent County, Delaware",10,2020-2024,caregiver_count,2099,209,93.36832061068702,10,3144,Retained
10003,"New Castle County, Delaware",10,2020-2024,caregiver_count,3955,83,97.37595419847328,10,3144,Retained
10005,"Sussex County, Delaware",10,2020-2024,caregiver_count,1979,223,92.92302798982189,10,3144,Retained
11001,"District of Columbia, District of Columbia",11,2020-2024,caregiver_count,2984,133,95.78562340966921,10,3144,Retained
12001,"Alachua County, Florida",12,2020-2024,caregiver_count,1270,369,88.26335877862596,9,3144,Retained
12003,"Baker County, Florida",12,2020-2024,caregiver_count,365,1144,63.597328244274806,7,3144,Retained
12005,"Bay County, Florida",12,2020-2024,caregiver_count,2289,188,94.03625954198473,10,3144,Retained
12007,"Bradford County, Florida",12,2020-2024,caregiver_count,236,1524,51.49491094147583,6,3144,Retained
12009,"Brevard County, Florida",12,2020-2024,caregiver_count,3815,89,97.18511450381679,10,3144,Retained
12011,"Broward County, Florida",12,2020-2024,caregiver_count,10051,20,99.37977099236642,10,3144,Retained
12013,"Calhoun County, Florida",12,2020-2024,caregiver_count,172,1803,42.55725190839695,5,3144,Retained
12015,"Charlotte County, Florida",12,2020-2024,caregiver_count,1297,362,88.50190839694656,9,3144,Retained
12017,"Citrus County, Florida",12,2020-2024,caregiver_count,1142,407,87.0706106870229,9,3144,Retained
12019,"Clay County, Florida",12,2020-2024,caregiver_count,1739,259,91.77798982188295,10,3144,Retained
12021,"Collier County, Florida",12,2020-2024,caregiver_count,1614,281,91.07824427480917,10,3144,Retained
12023,"Columbia County, Florida",12,2020-2024,caregiver_count,1046,444,85.87786259541984,9,3144,Retained
12027,"DeSoto County, Florida",12,2020-2024,caregiver_count,563,800,74.53880407124682,8,3144,Retained
12029,"Dixie County, Florida",12,2020-2024,caregiver_count,275,1399,55.48664122137404,6,3144,Retained
12031,"Duval County, Florida",12,2020-2024,caregiver_count,6852,35,98.9026717557252,10,3144,Retained
12033,"Escambia County, Florida",12,2020-2024,caregiver_count,2745,158,94.99045801526718,10,3144,Retained
12035,"Flagler County, Florida",12,2020-2024,caregiver_count,567,797,74.66603053435115,8,3144,Retained
12037,"Franklin County, Florida",12,2020-2024,caregiver_count,153,1906,39.3765903307888,4,3144,Retained
12039,"Gadsden County, Florida",12,2020-2024,caregiver_count,271,1421,54.80279898218829,6,3144,Retained
12041,"Gilchrist County, Florida",12,2020-2024,caregiver_count,194,1708,45.594783715012724,5,3144,Retained
12043,"Glades County, Florida",12,2020-2024,caregiver_count,88,2285,27.290076335877863,3,3144,Retained
12045,"Gulf County, Florida",12,2020-2024,caregiver_count,147,1936,38.406488549618324,4,3144,Retained
12047,"Hamilton County, Florida",12,2020-2024,caregiver_count,190,1728,45.02226463104326,5,3144,Retained
12049,"Hardee County, Florida",12,2020-2024,caregiver_count,407,1053,66.5235368956743,7,3144,Retained
12051,"Hendry County, Florida",12,2020-2024,caregiver_count,674,679,78.40330788804071,8,3144,Retained
12053,"Hernando County, Florida",12,2020-2024,caregiver_count,1648,272,91.3645038167939,10,3144,Retained
12055,"Highlands County, Florida",12,2020-2024,caregiver_count,1066,438,86.08460559796438,9,3144,Retained
12057,"Hillsborough County, Florida",12,2020-2024,caregiver_count,10581,19,99.4115776081425,10,3144,Retained
12059,"Holmes County, Florida",12,2020-2024,caregiver_count,413,1048,66.68256997455471,7,3144,Retained
12061,"Indian River County, Florida",12,2020-2024,caregiver_count,1219,378,87.97709923664122,9,3144,Retained
12063,"Jackson County, Florida",12,2020-2024,caregiver_count,473,944,69.97455470737914,7,3144,Retained
12065,"Jefferson County, Florida",12,2020-2024,caregiver_count,97,2227,29.103053435114504,3,3144,Retained
12067,"Lafayette County, Florida",12,2020-2024,caregiver_count,78,2335,25.68384223918575,3,3144,Retained
12069,"Lake County, Florida",12,2020-2024,caregiver_count,2443,175,94.44974554707379,10,3144,Retained
12071,"Lee County, Florida",12,2020-2024,caregiver_count,4070,78,97.51908396946565,10,3144,Retained
12073,"Leon County, Florida",12,2020-2024,caregiver_count,1303,359,88.58142493638677,9,3144,Retained
12075,"Levy County, Florida",12,2020-2024,caregiver_count,513,871,72.29643765903307,8,3144,Retained
12077,"Liberty County, Florida",12,2020-2024,caregiver_count,100,2211,29.564249363867685,3,3144,Retained
12079,"Madison County, Florida",12,2020-2024,caregiver_count,274,1402,55.3117048346056,6,3144,Retained
12081,"Manatee County, Florida",12,2020-2024,caregiver_count,2924,139,95.59478371501272,10,3144,Retained
12083,"Marion County, Florida",12,2020-2024,caregiver_count,1765,253,91.9529262086514,10,3144,Retained
12085,"Martin County, Florida",12,2020-2024,caregiver_count,758,611,80.56615776081425,9,3144,Retained
12086,"Miami-Dade County, Florida",12,2020-2024,caregiver_count,13194,13,99.60241730279898,10,3144,Retained
12087,"Monroe County, Florida",12,2020-2024,caregiver_count,103,2195,30.13676844783715,4,3144,Retained
12089,"Nassau County, Florida",12,2020-2024,caregiver_count,656,699,77.78307888040712,8,3144,Retained
12091,"Okaloosa County, Florida",12,2020-2024,caregiver_count,1518,308,90.21946564885496,10,3144,Retained
12093,"Okeechobee County, Florida",12,2020-2024,caregiver_count,741,625,80.1208651399491,9,3144,Retained
12095,"Orange County, Florida",12,2020-2024,caregiver_count,7767,27,99.15712468193384,10,3144,Retained
12097,"Osceola County, Florida",12,2020-2024,caregiver_count,2457,173,94.51335877862596,10,3144,Retained
12099,"Palm Beach County, Florida",12,2020-2024,caregiver_count,8653,25,99.220737913486,10,3144,Retained
12101,"Pasco County, Florida",12,2020-2024,caregiver_count,3345,115,96.35814249363868,10,3144,Retained
12103,"Pinellas County, Florida",12,2020-2024,caregiver_count,4910,58,98.17111959287531,10,3144,Retained
12105,"Polk County, Florida",12,2020-2024,caregiver_count,5526,46,98.53689567430025,10,3144,Retained
12107,"Putnam County, Florida",12,2020-2024,caregiver_count,840,546,82.63358778625954,9,3144,Retained
12109,"St. Johns County, Florida",12,2020-2024,caregiver_count,1498,311,90.12404580152672,10,3144,Retained
12111,"St. Lucie County, Florida",12,2020-2024,caregiver_count,2234,196,93.78180661577608,10,3144,Retained
12113,"Santa Rosa County, Florida",12,2020-2024,caregiver_count,1968,228,92.76399491094148,10,3144,Retained
12115,"Sarasota County, Florida",12,2020-2024,caregiver_count,1265,371,88.21564885496183,9,3144,Retained
12117,"Seminole County, Florida",12,2020-2024,caregiver_count,2240,194,93.84541984732824,10,3144,Retained
12119,"Sumter County, Florida",12,2020-2024,caregiver_count,367,1140,63.708651399491096,7,3144,Retained
12121,"Suwannee County, Florida",12,2020-2024,caregiver_count,455,980,68.78180661577608,7,3144,Retained
12123,"Taylor County, Florida",12,2020-2024,caregiver_count,232,1539,50.98600508905852,6,3144,Retained
12125,"Union County, Florida",12,2020-2024,caregiver_count,156,1888,39.86959287531807,4,3144,Retained
12127,"Volusia County, Florida",12,2020-2024,caregiver_count,3707,94,97.0260814249364,10,3144,Retained
12129,"Wakulla County, Florida",12,2020-2024,caregiver_count,162,1856,40.87150127226463,5,3144,Retained
12131,"Walton County, Florida",12,2020-2024,caregiver_count,628,730,76.7970737913486,8,3144,Retained
12133,"Washington County, Florida",12,2020-2024,caregiver_count,92,2258,28.10114503816794,3,3144,Retained
13001,"Appling County, Georgia",13,2020-2024,caregiver_count,250,1478,52.973918575063614,6,3144,Retained
13003,"Atkinson County, Georgia",13,2020-2024,caregiver_count,94,2246,28.498727735368956,3,3144,Retained
13005,"Bacon County, Georgia",13,2020-2024,caregiver_count,35,2659,15.298982188295165,2,3144,Retained
13007,"Baker County, Georgia",13,2020-2024,caregiver_count,27,2738,12.833969465648854,2,3144,Retained
13009,"Baldwin County, Georgia",13,2020-2024,caregiver_count,298,1322,57.87213740458015,6,3144,Retained
13011,"Banks County, Georgia",13,2020-2024,caregiver_count,233,1536,51.12913486005089,6,3144,Retained
13013,"Barrow County, Georgia",13,2020-2024,caregiver_count,385,1098,65.06043256997455,7,3144,Retained
13015,"Bartow County, Georgia",13,2020-2024,caregiver_count,1447,324,89.71055979643766,9,3144,Retained
13017,"Ben Hill County, Georgia",13,2020-2024,caregiver_count,184,1747,44.41793893129771,5,3144,Retained
13019,"Berrien County, Georgia",13,2020-2024,caregiver_count,300,1316,58.1265903307888,6,3144,Retained
13021,"Bibb County, Georgia",13,2020-2024,caregiver_count,1048,442,85.94147582697201,9,3144,Retained
13023,"Bleckley County, Georgia",13,2020-2024,caregiver_count,205,1651,47.43956743002545,5,3144,Retained
13025,"Brantley County, Georgia",13,2020-2024,caregiver_count,491,915,70.91284987277353,8,3144,Retained
13027,"Brooks County, Georgia",13,2020-2024,caregiver_count,227,1559,50.38167938931298,6,3144,Retained
13029,"Bryan County, Georgia",13,2020-2024,caregiver_count,318,1253,60.098600508905854,7,3144,Retained
13031,"Bulloch County, Georgia",13,2020-2024,caregiver_count,1046,444,85.87786259541984,9,3144,Retained
13033,"Burke County, Georgia",13,2020-2024,caregiver_count,500,896,71.50127226463104,8,3144,Retained
13035,"Butts County, Georgia",13,2020-2024,caregiver_count,254,1466,53.35559796437659,6,3144,Retained
13037,"Calhoun County, Georgia",13,2020-2024,caregiver_count,8,2940,6.1704834605597965,1,3144,Retained
13039,"Camden County, Georgia",13,2020-2024,caregiver_count,312,1275,59.38295165394402,6,3144,Retained
13043,"Candler County, Georgia",13,2020-2024,caregiver_count,117,2102,33.07888040712468,4,3144,Retained
13045,"Carroll County, Georgia",13,2020-2024,caregiver_count,1097,419,86.68893129770993,9,3144,Retained
13047,"Catoosa County, Georgia",13,2020-2024,caregiver_count,798,579,81.58396946564885,9,3144,Retained
13049,"Charlton County, Georgia",13,2020-2024,caregiver_count,137,1986,36.76844783715013,4,3144,Retained
13051,"Chatham County, Georgia",13,2020-2024,caregiver_count,2176,202,93.59096692111959,10,3144,Retained
13053,"Chattahoochee County, Georgia",13,2020-2024,caregiver_count,87,2289,27.083333333333332,3,3144,Retained
13055,"Chattooga County, Georgia",13,2020-2024,caregiver_count,463,965,69.32251908396947,7,3144,Retained
13057,"Cherokee County, Georgia",13,2020-2024,caregiver_count,995,466,85.19402035623409,9,3144,Retained
13059,"Clarke County, Georgia",13,2020-2024,caregiver_count,269,1427,54.58015267175573,6,3144,Retained
13061,"Clay County, Georgia",13,2020-2024,caregiver_count,36,2649,15.617048346055979,2,3144,Retained
13063,"Clayton County, Georgia",13,2020-2024,caregiver_count,3318,117,96.29452926208651,10,3144,Retained
13065,"Clinch County, Georgia",13,2020-2024,caregiver_count,46,2574,18.03435114503817,2,3144,Retained
13067,"Cobb County, Georgia",13,2020-2024,caregiver_count,3775,92,97.08969465648855,10,3144,Retained
13069,"Coffee County, Georgia",13,2020-2024,caregiver_count,613,746,76.2881679389313,8,3144,Retained
13071,"Colquitt County, Georgia",13,2020-2024,caregiver_count,469,953,69.68829516539441,7,3144,Retained
13073,"Columbia County, Georgia",13,2020-2024,caregiver_count,962,486,84.55788804071247,9,3144,Retained
13075,"Cook County, Georgia",13,2020-2024,caregiver_count,191,1724,45.13358778625954,5,3144,Retained
